Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-010436,2019-03,02/19/2019 17:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4503,MORGANFORD RD,5, , ,4503,MORGANFORD,887174.9,1002526
19-008738,2019-03,02/19/2019 23:00,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,800,OLIVE ST,35, , ,800,OLIVE,0,0
19-007820,2019-03,02/20/2019 08:00,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4265,ATHLONE AVE,68,YEATMAN MIDDLE SCHOOL,@SCHOOL - YEATMAN,4265,ATHLONE,897803.3,1034677
19-007970,2019-03,02/20/2019 09:06,Y, , ,1, ,183999,6,DRUGS-SALE/OTHR UNSPEC DRUG,4014,UNION BLVD,70, , ,4014,UNION,890074.4,1037079
19-010064,2019-03,02/20/2019 10:35,Y, , ,1, ,103000,5,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,4956,ST LOUIS AVE,55,SALAMA S MOBIL GAS MART, ,4956,ST LOUIS,890289.6,1033199
19-009751,2019-03,02/20/2019 11:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,6427,CENTER CT,6, , ,6427,CENTER,882372.3,998185.6
19-008088,2019-03,02/20/2019 14:00,Y, , ,1, , 41014,1,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,4550,VIRGINIA AVE,16, ,2ND FL,4550,VIRGINIA,893732.5,997867.1
19-010275,2019-03,02/20/2019 14:47,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",418,S TUCKER BLVD,35, , ,418,TUCKER,906090.9,1016042
19-013251,2019-03,02/20/2019 15:50,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,4926,MARGARETTA AVE,69, ,ALLEY,4912,MARGARETTA,892076.5,1035752
19-007892,2019-03,02/20/2019 16:00,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,6301,EMMA AVE,76, , ,6301,EMMA,889064.7,1046842
19-010196,2019-03,02/21/2019 02:00,Y, , ,1, ,204200,2,FAMILY & CHILD CRIME-CNTRIB DELINQ MINOR,3804,GRAVOIS AVE,15, , ,3932,DUNNICA,891791.2,1004259
19-010805,2019-03,02/21/2019 07:38,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1551,S KINGSHIGHWAY BLVD,12, , ,1551,KINGSHIGHWAY,887089.3,1015045
19-009760,2019-03,02/21/2019 09:49,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,3508,S SPRING AVE,15, , ,3508,SPRING,892470.6,1005153
19-009820,2019-03,02/21/2019 11:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,ARLINGTON AVE / RIDGE AVE,78, , , , ,885172.3,1030986
19-008010,2019-03,02/21/2019 12:40,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3227,NEBRASKA AVE,30, , , , ,896792.5,1006315
19-008022,2019-03,02/21/2019 12:43,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5811,SELBER CT,50, , ,5811,SELBER,885144.5,1037772
19-008022,2019-03,02/21/2019 12:43,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5811,SELBER CT,50, , ,5811,SELBER,885144.5,1037772
19-008022,2019-03,02/21/2019 12:43,Y, , ,1, , 41021,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,5811,SELBER CT,50, , ,5811,SELBER,885144.5,1037772
19-008022,2019-03,02/21/2019 12:43,Y, , ,1, , 41021,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,5811,SELBER CT,50, , ,5811,SELBER,885144.5,1037772
19-008016,2019-03,02/21/2019 13:07,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,3702,NEOSHO ST,16, , ,3702,NEOSHO,891489.3,998968.4
19-010445,2019-03,02/21/2019 15:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4923,DEVONSHIRE AVE,7, , ,4923,DEVONSHIRE,883879.4,1002773
19-008095,2019-03,02/21/2019 16:30,Y, , ,1, , 41014,6,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,4300,PLANNED INDUSTRIAL DR,70, , ,4300,PLANNED INDUSTRIAL,888029.4,1040279
19-008784,2019-03,02/21/2019 17:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1269,HAMILTON AVE,48, , ,1269,HAMILTON,881007.3,1032023
19-013201,2019-03,02/21/2019 17:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2000,MADISON ST,60, ,NUISANCE ABATEMENT PROPERTY,2000,MADISON,904374.2,1024178
19-008120,2019-03,02/21/2019 23:43, , , ,1, , 72130,3,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE, , ,24, , , , ,0,0
19-010276,2019-03,02/22/2019 00:50,Y, , ,1, ,264100,4,HEALTH-SANITATION VIOL,101,CHOUTEAU AVE,35, , ,101,CHOUTEAU,908906.1,1013216
19-008142,2019-03,02/22/2019 07:30, , , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",3858,FLORISSANT,67, ,CENTENNIAL HOLY LAND CHURCH,3858,FLORISSANT,0,0
19-008142,2019-03,02/22/2019 07:30, , , ,-1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3858,FLORISSANT,67, ,CENTENNIAL HOLY LAND CHURCH,3858,FLORISSANT,0,0
19-010267,2019-03,02/22/2019 12:00,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,3260,S KINGSHIGHWAY BLVD,15, ,@ ENTERPRISE RENTALS,3260,KINGSHIGHWAY,886068.4,1007486
19-010860,2019-03,02/22/2019 14:08,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3848,WISCONSIN AVE,18, , ,3848,WISCONSIN,899576.8,1001703
19-008287,2019-03,02/22/2019 23:18, , , ,-1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5200,SAINT LOUIS,52, , ,5321,TERRY,0,0
19-008943,2019-03,02/23/2019 01:00,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,1000,SIDNEY ST,21, , ,1900,OLIVE,0,0
19-008293,2019-03,02/23/2019 01:05,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,1200,RUSSELL BLVD,21,MCGURK S, ,1200,RUSSELL,903274.8,1010332
19-008308,2019-03,02/23/2019 04:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5500,S BROADWAY,1, ,NURSING HOME,5500,BROADWAY,894264.3,993598.6
19-012455,2019-03,02/23/2019 10:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3719,N EUCLID AVE,69, , ,8450,GAST,891964.5,1035004
19-009005,2019-03,02/23/2019 12:00, , , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2905,KOSSUTH AVE,67, , ,2905,KOSSUTH,902821.9,1030558
19-009005,2019-03,02/23/2019 12:00, , , ,-1, , 51112,4,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,2905,KOSSUTH AVE,67, , ,2905,KOSSUTH,902821.9,1030558
19-012281,2019-03,02/23/2019 12:30,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4333,NEBRASKA AVE,17, , ,4333,NEBRASKA,895360.9,999802.9
19-013368,2019-03,02/23/2019 13:28,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,2820,ARLINGTON AVE,50, , ,2820,ARLINGTON,887058.1,1034434
19-008373,2019-03,02/23/2019 17:40,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1030,LASALLE PARK CT,34,LASALLE, ,1030,LASALLE PARK,905641.3,1013685
19-012288,2019-03,02/23/2019 17:56,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1042,LOUGHBOROUGH AVE,1, ,@QDOBA - LOUGHBOROUGH,1042,LOUGHBOROUGH,888177.8,992117.5
19-012466,2019-03,02/23/2019 18:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4231,NATURAL BRIDGE AVE,68, , ,4231,NATURAL BRIDGE,896900.4,1032130
19-011351,2019-03,02/23/2019 18:12,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
19-009812,2019-03,02/23/2019 19:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6723,PLATEAU AVE,43, , ,6723,PLATEAU,876673.3,1015982
19-013193,2019-03,02/23/2019 20:59,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4012,PECK ST,67, ,NUISANCE ABATEMENT PROPERTY,4012,PECK,901816.9,1030392
19-008819,2019-03,02/24/2019 01:00,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,6600,PENNSYLVANIA AVE,1, , ,6600,PENNSYLVANIA,0,0
19-009304,2019-03,02/24/2019 08:00,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,919,N JEFFERSON AVE,59, ,@CPD,919,JEFFERSON,902219.7,1021301
19-008532,2019-03,02/24/2019 16:30,Y, , ,1, , 42015,2,ASSLT-AGGRV-KNIFE/CUT-2ND-ADULT-DOMESTIC,6552,SCANLAN AVE,9, , ,6552,SCANLAN,876778.5,1009295
19-012130,2019-03,02/24/2019 16:45,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
19-009540,2019-03,02/24/2019 17:12,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,3200,TEXAS AVE,30, , ,600,KINGSHIGHWAY,0,0
19-008552,2019-03,02/24/2019 18:30,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,6116,LOUISIANA AVE,1, , ,6116,LOUISIANA,890154.6,994201.9
19-012132,2019-03,02/24/2019 18:32,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
19-008691,2019-03,02/24/2019 20:00,Y, , ,1, ,115100,4,FRAUD-STEALING BY DECEIT/OVER $150,806,S BROADWAY,35,WHITE CASTLE,WHITE CASTLE, , ,908058.7,1014118
19-013001,2019-03,02/25/2019 00:01,Y, , ,1, ,111110,4,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,710,OLIVE ST,35, ,FIRST BANK,710,OLIVE,908293.4,1017743
19-008558,2019-03,02/25/2019 00:10, , , ,-1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,701,19TH,36, , , , ,0,0
19-010219,2019-03,02/25/2019 07:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4460,RUSSELL AVE,13, , ,4460,RUSSELL,888243.3,1012962
19-009809,2019-03,02/25/2019 08:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6814,LINDENWOOD PL,9, , ,6814,LINDENWOOD,875192.5,1005670
19-009352,2019-03,02/25/2019 08:30,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,3414,FRANKLIN AVE,77, , ,3414,FRANKLIN,898155.2,1022290
19-012477,2019-03,02/25/2019 11:43,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5000,UNION BLVD,71, , ,5000,UNION,892272.6,1040231
19-011939,2019-03,02/25/2019 12:00,Y, , ,1, ,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,5255,GENEVIEVE AVE,72, , ,5255,GENEVIEVE,891841.1,1042897
19-008630,2019-03,02/25/2019 12:54,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5454,PAGE BLVD,48, , ,5454,PAGE,884139.6,1030218
19-008644,2019-03,02/25/2019 12:55,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5031,KENSINGTON AVE,51, , ,5031,KENSINGTON,887519.3,1027172
19-010380,2019-03,02/25/2019 14:09,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,5889,DR MARTIN LUTHER KING DR,50, , ,5833,DR MARTIN LUTHER KING,882468.8,1034248
19-010050,2019-03,02/25/2019 15:30,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1020,LOUGHBOROUGH AVE,1,SCHNUCKS, ,1020,LOUGHBOROUGH,888369.9,991903
19-008661,2019-03,02/25/2019 15:30,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,0,GOODFELLOW BLVD / I 70 WESTBOU,70, ,ON I70 WESTBOUND, , ,887539.4,1044045
19-013176,2019-03,02/25/2019 15:35,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4038,N GRAND BLVD,67, ,NUISANCE ABATEMENT PROPERTY,4038,GRAND,901867.4,1030898
19-008687,2019-03,02/25/2019 15:46,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,PARK - FAIRGROUND,83,FAIRGROUNDS PARK,@PARK - FAIRGROUND, , ,899640.4,1031431
19-008669,2019-03,02/25/2019 16:20, , , ,1, ,263120,4,OBSTRUCT GOVRN OP-FALSE REPORT,1220,CHESTNUT,36, , , , ,0,0
19-008669,2019-03,02/25/2019 16:20, , , ,-1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1220,CHESTNUT,36, , , , ,0,0
19-010247,2019-03,02/25/2019 19:00,Y, , ,1, , 62701,3,LARCENY-PURSESNATCH UNDER $500,2600,CHEROKEE ST,18, , ,2652,ARMAND,898769.5,1005097
19-008870,2019-03,02/25/2019 22:00, , , ,1, , 43026,6,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,856,RIVERTRAIL CT,74, , ,856,RIVERTRAIL,899038.8,1054168
19-008767,2019-03,02/26/2019 08:00,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,3530,CASS AVE,59,@VASHON HIGH SCHOOL, ,3530,CASS,898610.9,1024783
19-009805,2019-03,02/26/2019 09:00,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,1641,S KINGSHIGHWAY BLVD,12, ,UHAUL,1541,KINGSHIGHWAY,886712.8,1014540
19-009379,2019-03,02/26/2019 10:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,605,CLARA AVE,47, , ,605,CLARA,882250.6,1026528
19-008801,2019-03,02/26/2019 10:35,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1900,MARCUS AVE,56, , ,1900,MARCUS,891093.5,1030215
19-008810,2019-03,02/26/2019 10:40,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3605,MERAMEC ST,16, ,APT 305,3605,MERAMEC,893189.9,1000574
19-009438,2019-03,02/26/2019 11:30,Y, , ,1, , 21000,5,RAPE -- FORCIBLE,3400,GOODFELLOW BLVD,50, , ,3400,GOODFELLOW,0,0
19-008805,2019-03,02/26/2019 11:50,Y, , ,1, ,151110,0,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,9602,VENTURA DR,0, , ,9602,VENTURA,888452.6,1058432
19-008818,2019-03,02/26/2019 12:00,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,RIVERVIEW BLVD / THEKLA AVE,72, , , , ,890718.5,1045022
19-010879,2019-03,02/26/2019 14:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3978,ITASKA ST,5, , ,3978,ITASKA,889044.1,999748.8
19-008858,2019-03,02/26/2019 16:45,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,306,S KINGSHIGHWAY BLVD,38, , , , ,887213.2,1021262
19-010043,2019-03,02/26/2019 17:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5900,VIVIAN PL,73, , ,5900,VIVIAN,892318.4,1047731
19-010385,2019-03,02/26/2019 17:00,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,1641,S KINGSHIGHWAY BLVD,12, ,U-HAUL,1641,KINGSHIGHWAY,886712.8,1014540
19-010395,2019-03,02/26/2019 19:15,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,1,IKEA WAY,38,IKEA, ,1,IKEA,893712,1020107
19-008901,2019-03,02/26/2019 21:00, , , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3152,OREGON,30, ,1ST FL,3152,OREGON,0,0
19-008901,2019-03,02/26/2019 21:00, , , ,-1, , 51222,3,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,3152,OREGON,30, ,1ST FL,3152,OREGON,0,0
19-010426,2019-03,02/26/2019 21:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3619,DOVER PL,3, , ,3619,DOVER,889867.9,995508.9
19-010426,2019-03,02/26/2019 21:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3619,DOVER PL,3, , ,3619,DOVER,889867.9,995508.9
19-010999,2019-03,02/26/2019 22:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,8104,WANDA AVE,4, , ,8104,WANDA,881113.3,991991.3
19-009529,2019-03,02/26/2019 22:00,Y, , ,1, , 52322,4,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,1204,WASHINGTON AVE,36,TBEAT STUDIO, ,1204,WASHINGTON,906667.9,1018950
19-010804,2019-03,02/27/2019 06:00,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",4127,TURNER AVE,68, , ,4127,TURNER,897130.9,1033966
19-010083,2019-03,02/27/2019 08:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,3948,BURGEN AVE,3, , ,3948,BURGEN,887963,997012.5
19-008950,2019-03,02/27/2019 09:40,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1836,OFALLON ST,61, , ,1800,OFALLON,905123.5,1022138
19-009252,2019-03,02/27/2019 10:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4463,THOLOZAN AVE,15,@RESIDENCE, ,4463,THOLOZAN,886580.7,1005152
19-008983,2019-03,02/27/2019 12:00,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,CHOUTEAU AVE / S JEFFERSON AVE,32, , , , ,900655.8,1015642
19-009308,2019-03,02/27/2019 12:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,200,S BROADWAY,35, , ,200,BROADWAY,908743.9,1016075
19-009277,2019-03,02/27/2019 12:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,7410,ALABAMA AVE,2, , ,7410,ALABAMA,888219.8,989962.5
19-008965,2019-03,02/27/2019 12:24,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / OAKLAND AVE,41, , , , ,881147.9,1018530
19-011917,2019-03,02/27/2019 13:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,5801,WILSON AVE,12,PUBLIC STORAGE, ,5801,WILSON,881898.8,1013889
19-008984,2019-03,02/27/2019 13:45,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,727,N KINGSHIGHWAY BLVD,51, , , , ,887687.2,1026467
19-011388,2019-03,02/27/2019 14:46,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3259,INDIANA AVE,22, , ,3259,INDIANA,899035.8,1005639
19-008998,2019-03,02/27/2019 15:20,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2049,E DE SOTO AVE,66, , ,2000,DE SOTO,902271.9,1034265
19-008993,2019-03,02/27/2019 15:35,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,5259,PAGE BLVD,51, , , , ,885707,1029669
19-009000,2019-03,02/27/2019 16:33,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,1400,N GRAND BLVD,59, , ,1400,GRAND,898337.4,1024456
19-009009,2019-03,02/27/2019 17:01,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 9TH ST / MALLINCKRODT ST,64, , , , ,906923.3,1029742
19-013058,2019-03,02/28/2019 00:01,Y, , ,1, ,185000,5,DRUGS-OBTAIN BY FRAUD/FORGERY,3925,LINDELL BLVD,38,CVS, ,3925,LINDELL,894199,1021580
19-009425,2019-03,02/28/2019 08:00,Y, , ,1, ,112010,3,FRAUD-CREDIT DEVICE/OVER $150,3123,ALLEN AVE,26, , ,3123,ALLEN,896948.1,1012361
19-009197,2019-03,02/28/2019 08:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4918,SUTHERLAND AVE,7, , ,4918,SUTHERLAND,884187.3,1003203
19-009135,2019-03,02/28/2019 08:30,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4979,NATURAL BRIDGE AVE,69,MCDONALD S,@MCDONALDS - NATURAL BRIDGE,4455,ASHLAND,891403.6,1035206
19-010181,2019-03,02/28/2019 08:48,Y, , ,1, ,142310,4,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,919,N JEFFERSON AVE,59, , ,919,JEFFERSON,902219.7,1021301
19-009263,2019-03,02/28/2019 09:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3850,CLEVELAND AVE,27, , ,3850,CLEVELAND,893000,1011293
19-010745,2019-03,02/28/2019 09:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",5423,RHODES AVE,6, , ,5423,RHODES,881203.5,999561
19-009129,2019-03,02/28/2019 09:36,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,1711,MCLARAN AVE,73, , , , ,892342.6,1050344
19-009142,2019-03,02/28/2019 09:50, , , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3650,ILLINOIS AVE,18, , ,3650,ILLINOIS,899477.8,1003019
19-009142,2019-03,02/28/2019 09:50, , , ,-1, , 32421,3,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS,3650,ILLINOIS AVE,18, , ,3650,ILLINOIS,899477.8,1003019
19-010739,2019-03,02/28/2019 11:00,Y, , ,1, , 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",1901,BACON ST,59, , ,1900,BACON,899147.8,1025733
19-009149,2019-03,02/28/2019 11:15,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2625,LAFAYETTE AVE,31, , ,2625,LAFAYETTE,899595.5,1013003
19-013868,2019-03,02/28/2019 11:16,Y, , ,1, ,185000,2,DRUGS-OBTAIN BY FRAUD/FORGERY,3631,GRAVOIS AVE,15, ,@WALGREENS - GRAVOIS AND GRAND,3631,GRAVOIS,893179.3,1004622
19-009163,2019-03,02/28/2019 11:30,Y, , ,1, , 51122,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4832,OLEATHA AVE,15, , ,4832,OLEATHA,885950.2,1005712
19-011563,2019-03,02/28/2019 13:00,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4129,CLEVELAND AVE,27, , ,4129,CLEVELAND,890976.1,1011711
19-009178,2019-03,02/28/2019 13:40,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5716,TERRY AVE,50, , ,5716,TERRY,884820.9,1035570
19-009784,2019-03,02/28/2019 15:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,155,HUMBOLDT AVE,79,RIVERSIDE JUNKYARD, ,155,HUMBOLDT,901544.5,1045034
19-010873,2019-03,02/28/2019 15:25,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",4043,GRAVOIS AVE,15, , ,3157,SUBLETTE,890342.1,1003879
19-009885,2019-03,02/28/2019 15:45,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
19-009982,2019-03,02/28/2019 16:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4327,S 37TH ST,16, , ,4327,37TH,892500.1,1000267
19-009771,2019-03,02/28/2019 16:18,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4100,FOREST PARK AVE,38,WEST END LOFTS, ,4100,FOREST PARK,892146.4,1020235
19-010423,2019-03,02/28/2019 17:30,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3524,NEBRASKA AVE,19, ,1ST FLOOR,3524,NEBRASKA,896664.1,1004350
19-009255,2019-03,02/28/2019 18:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5438,W FLORISSANT AVE,72, , ,5438,FLORISSANT,893792.8,1043066
19-012622,2019-03,02/28/2019 20:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4032,CORA AVE,69, , ,4032,CORA,894494.1,1034781
19-009253,2019-03,02/28/2019 21:15,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,2807,ARSENAL ST,30, , ,2807,ARSENAL,897651.2,1007623
19-009251,2019-03,02/28/2019 23:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2626,LEMP AVE,22, , ,2614,LEMP,901508.8,1008236
19-009227,2019-03,02/28/2019 23:48,Y, , ,1, ,182130,2,DRUGS-POSSESSION/HEROIN,3238,MORGANFORD RD,15, , ,3238,MORGANFORD,888348.3,1007248
19-009814,2019-03,03/01/2019 00:01,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",7041,GLADES AVE,43, , ,7041,GLADES,874596.2,1015515
19-010092,2019-03,03/01/2019 00:01, , , ,-1, ,262100,6,PORNAGRAPHY-PROMOTING,1819,CAMBRIDGE LN,73, , ,1819,CAMBRIDGE,891415.6,1049622
